
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"India","IND","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","15267544573.8868","15813317503.5168","16145614674.6929","19001356424.5645","23216495692.8854","23151563997.5708","18321194089.207","21398701678.3089","22057221628.3739","24124846403.6239","24874152599.2321","25609330637.1143","27114420115.3943","35129536495.2002","37942661448.0316","34661503427.6054","34283068256.4094","42372265751.5521","45437905069.2742","47761681676.8375","61471462465.7721","61243269078.9319","61237022564.8567","68232252480.2663","63831170658.1463","66447469884.7321","68256778562.8977","74865771573.7125","82826468089.7249","79529367242.5016","86159512548.5456","73681039795.4647","76711025388.6579","74929859142.3657","86191030283.2695","87937664396.7922","99663329639.6045","101042294820.663","102515380001.835","105267396994.969","101013126256.676","104745192202.315","100400969169.357","118753570751.503","126080125893.756","144326236729.902","160080922247.328","208170240995.759","205462659865.096","228812977322.576","290195450438.197","313418261522.406","307872488771.924","318398573401.943","338376816871.563","335784348577.652","353620289119.162",
"Not classified","INX","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4003017676.76768","3681754032.25806","3244245463.22827","3142211506.11192","2549318133.39016","2519227934.40206","2171293064.87696","2226425748.16488","2426275395.03386","3045716414.20412","2188906852.38154","2125768410.48802","2803148097.45415","2321458913.13901","1303334259.51653","2115383985.80208","3113607621.21707","2370172383.08435","2914682649.97553","3429553651.02642","2659564316.46275","2630694235.73394",
"Iran, Islamic Rep.","IRN","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","1087601066.66667","1102424027.72277","1118359368.9769","1096975489.10891","1117182324.75248","1152429854.78548","1184288798.67987","1247838567.65677","1367084587.45875","1412494634.9835","1425914190.09901","1745683082.50825","2050593704.29043","2672632054.81838","3203595420.33272","3454655055.30616","4414780164.45736","4566293755.93307","5820156811.63533","7748317851.72047","10436905128.8858","13762524874.105","16088917589.8735","17289497354.0606","19972834174.4467","23010388523.1327","31840981456.5643","21847360598.3024","18932469660.617","18769500625.2212","15590250754.5663","","","6628298245.82583","7580396564.88432","12158692053.6395","12457565398.1745","11178545179.7805","12742561181.1603","11288058132.7661","9938235611.16734","10544692471.7993","10065759752.0357","11440764620.236","13094987592.6941","14724358030.0887","18958709720.7638","25004396433.1453","25386109550.9254","28961401363.0361","31706688913.4393","34587954287.0211","45868529851.069","45814406166.2886","38900395753.7173","41250654214.9019","",
"Iraq","IRQ","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","470176421.170541","451974236.908429","544945393.447214","610466760.961811","781315710.423551","695278969.957082","942770064.341348","1055198103.62343","1452759905.18117","1687775143.92144","1864205892.3129","2071791398.57772","2512360311.54758","3235692516.08534","4387269681.74204","4546799614.0238","6246059826.31071","6948536506.91541","6991637182.37375","8101318752.01029","9116436153.10389","10762624638.1473","14838533290.4471","","","","","","","","","","","","","","2541449418.95267","3440324728.26087","3795094944.74201","4379368757.6082","5064204402.157","5839788119.65812","7150625982.90598","8477193846.15385","8990952408.43355","11188034305.3173","11493077186.964","8531113607.39902","8574450084.60237",
"Iceland","ISL","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","624814009.869641","695070203.203854","687658722.643025","631347308.435942","615440042.863917","701514372.960571","718429388.989558","731297290.135443","805726107.742408","828455400.398974","926219654.983998","892084973.035172","759933806.972591","875805086.20177","1005148248.72803","966383967.657307","943303559.187587","914964651.559499","910750275.139696","",
"Israel","ISR","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37263372656.755","40015744810.3637","40802864886.0958","31655291251.3843","32597695725.2642","34673285629.3831","38683456142.5524","35164585152.342","34877091111.8546","33866739718.73","29141632854.2473","28874489306.4877","29943238095.2381","36887077878.1038","42168968338.7137","37590544708.3696","37682544599.172","41653895291.5412","44633637322.3964","39107465684.9125","37635726753.8987","42927567908.996","40727446098.0511","44630891331.0393","41761163060.8102","36995743533.9851","34918016373.5113",
"Jamaica","JAM","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","361365969.733174","397386593.571643","483504961.810467","507116797.315436","550157682.343002","628420190.995907","591255102.040816","560041782.729805","561768663.194444","537476308.199423","490070775.073364","505738506.684056","581088000","613829690.346084","592167680.278019","670131651.12452","658797604.249068","695124742.504006","815740605.990046","854571615.611785","852943553.093492","830201605.451866","892105569.318788","925120651.607481",
"Jordan","JOR","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","84850182.0218426","66087930.5516662","99411929.4315318","54326519.1823019","87370484.458135","68888266.591991","84010081.2097452","97171660.5992719","76080340.839927","177584601.055573","94434021.2632896","127710843.373494","160036440.935317","251963350.78534","205128205.128205","279288351.795905","241525423.728814","263546099.29078","302671440.374552","254096228.868661","245565129.244805","326571428.571429","397932053.175775","367619556.505477","230943264.879916","286273918.93928","314730503.745043","363357752.280082","287550151.537018","276096178.617432","247928795.6621","223647954.866008","209228067.700987","204078279.266573","163451763.046544","170513963.328632","175351763.046544","210063187.588152","251529055.007052","285021720.733427","347253173.48378","389041748.942172","433155712.270804","530928561.363957","646760563.380282","789936478.87324","842651690.140845","851394929.577465","1005255492.95775","1190727042.25352","1380105492.95775","1463823098.59155",
"Japan","JPN","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","10638809116.1111","10400368195.3543","14214632707.1222","20965638335.3509","21930064356.1323","23408854008.0024","25524938215.3244","29880232640.1251","38283396789.7047","37474124710.6872","33298052960.4729","35217002130.7198","31779710903.1074","34378446941.7717","36002841935.3956","36784912893.9975","51279086485.3863","58917212059.8047","66913297175.1448","64889790643.0934","64846899985.8418","69210471299.4973","72079648656.587","75640980454.6493","95287248135.6609","92092673156.1691","81929341206.1692","68751451555.4476","65831559150.0115","73017589819.045","75072263386.7054","59501073407.2307","57286981210.3232","58451612346.7333","59819951383.1764","53515662567.5251","49575534848.4471","47902610113.4998","53321658870.2538","56635613299.5476","62829891247.8515","66218485680.9862","70828020349.8558","56928761976.2181","51174771867.7976","46408734080.4795","",
"Kazakhstan","KAZ","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5813684482.72879","3848080177.59736","3176479290.8626","2512026963.20731","2556249319.01618","2528418889.80944","1896059767.57863","1667907800.43414","1483623827.39212","1932784879.8578","1969920026.09617","2424208456.1343","3073673686.91881","3638505418.42264","4451839726.41634","5934809251.74331","7093493556.06687","7087890779.92931","6677716399.17207","9610086699.84068","8919665353.3406","10656944886.3203","9586303383.47145","8685704531.17622","6060276771.10124",
"Kenya","KEN","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","279691873.882715","270185891.693283","326185869.245132","356271857.184863","367863838.538102","323511870.317032","404179837.98047","414847833.704097","429071828.002267","450603819.370953","483755806.081647","500835799.82256","678774328.585297","797620365.043776","930620293.411138","983441354.894208","1157957822.04862","1663227067.22383","1700601384.97904","1881928852.46979","2019086445.19011","1910583386.09987","1863009936.1708","1785912198.93596","1827086748.08584","1755002145.20705","2083245295.94778","2165803764.82814","2133981326.52659","2150612307.06413","2170018430.61897","1982451772.0364","2034327878.62233","1541940611.67595","2009726568.49347","2383672501.15692","3311710254.24189","3632274168.33811","3910367802.11607","3706840409.40645","3649204796.81787","3616506986.10416","3399213451.32833","3846027220.47","4012413197.29506","4541368370.4789","5299317067.21701","6579126409.73534","7967410332.87893","8648373668.42486","9931556468.753","11035684849.14","13192988018.3983","14570027251.753","16865365061.3838","19362196880.8057","22996522167.4877",
"Kyrgyz Republic","KGZ","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","873750000","906416666.666667","863268750","793181818.181818","644909090.909091","675730452.674897","846487288.632015","728140918.911133","593456863.840361","435692962.113544","468265111.951246","527502606.074993","552418239.107602","645213748.352614","661347256.404847","700759293.666701","812847888.94451","1022137778.93307","1207146489.64035","879890266.897569","836531830.137737","1026679582.78342","1100032975.56617","1073691990.39599","1099203975.0923","939002917.993674","866617749.495452",
"Cambodia","KHM","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1147636258.9716","1271713973.44808","1642300282.95591","1559184907.82638","1530501272.19449","1387963983.06592","1438687692.35216","1312480807.93491","1367320939.63693","1333577089.14085","1489279832.76958","1568776255.04149","1932598100.19559","2186653404.42084","2565554295.15118","3390361364.8844","3483654820.48237","3808509454.09623","4433544820.92007","4710993654.83528","4811293388.04549","4822261473.62737","4797742832.45937","4952676724.50918",
"Kiribati","KIR","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","8355270.68787913","7482673.82070199","5534046.91414256","7840726.26982303","7790850.99908713","7559459.45945946","11399736.7266345","6618478.94406034","4741310.16042781","5619661.11188909","9034299.55465271","7115293.3733987","4432128.63945047","12746066.3654775","14551850.7638073","13802121.5830273","16092557.3914315","16055819.125278","17346114.7194616","16147988.7190144","15932340.7463249","17371612.9032258","13423759.2764378","12871780.2834385","15634141.0409649","21157273.4937415","24979188.1158994","22955555.5555556","23111596.3855422","28349845.2012384","33049823.8550579","30564342.5362658","36057695.8356265","43321299.6389892","43487264.4439843","41513805.7540066","","","",
